Id,Label,timeset,modularity_class,indegree,outdegree,Degree,componentnumber,strongcompnum,weighted indegree,weighted outdegree,Weighted Degree
PatriPues,PatriPues,,0,0,0,0,0,0,0,0,0
calonsonet,calonsonet,,0,0,0,0,0,0,0,0,0
fitur_madrid,fitur_madrid,,13,3,2,5,0,294,3,2,5
abaco_news,abaco_news,,0,0,0,0,0,0,0,0,0
PcientificoUMH,PcientificoUMH,,16,2,2,4,0,457,2,2,4
malt_Espana,malt_Espana,,9,0,1,1,0,1832,0,1,1
M_Presidencia,M_Presidencia,,0,0,0,0,0,0,0,0,0
ruka31,ruka31,,0,0,0,0,0,0,0,0,0
amecoavocat,amecoavocat,,0,0,0,0,0,0,0,0,0
Carmen45465296,Carmen45465296,,0,0,0,0,0,0,0,0,0
Yolasec,Yolasec,,2,1,1,2,0,1833,1,1,2
melaniapadr0n,melaniapadr0n,,9,4,0,4,0,279,4,0,4
DaniMorenoCs,DaniMorenoCs,,4,0,4,4,0,1834,0,4,4
acdesdigital,acdesdigital,,0,0,0,0,0,0,0,0,0
Yolanda_eLe,Yolanda_eLe,,0,0,0,0,0,0,0,0,0
daneporras,daneporras,,9,0,2,2,0,1835,0,2,2
Jadra,Jadra,,0,0,0,0,0,0,0,0,0
cutropiacarlo,cutropiacarlo,,0,0,0,0,0,0,0,0,0
asuncionpons,asuncionpons,,0,0,0,0,0,0,0,0,0
infoagamed,infoagamed,,0,0,0,0,0,0,0,0,0
PhoenixContactE,PhoenixContactE,,10,2,0,2,0,1066,2,0,2
arteagasbtn,arteagasbtn,,4,0,1,1,0,1836,0,1,1
ABB_Energia,ABB_Energia,,0,0,0,0,0,0,0,0,0
IGeociencias,IGeociencias,,0,0,0,0,0,0,0,0,0
jpuchalt5,jpuchalt5,,10,0,5,5,0,1837,0,5,5
portal_com,portal_com,,9,1,0,1,0,750,1,0,1
Martaghr,Martaghr,,9,2,0,2,0,353,2,0,2
creactivateya,creactivateya,,0,0,0,0,0,0,0,0,0
JQA1979,JQA1979,,0,0,0,0,0,0,0,0,0
SaludMadrid,SaludMadrid,,11,2,0,2,0,974,2,0,2
SilviaLoro85,SilviaLoro85,,0,0,0,0,0,0,0,0,0
DulcesNoticias,DulcesNoticias,,16,1,0,1,0,764,1,0,1
nikomer75,nikomer75,,0,1,1,2,0,1838,1,1,2
esthermascaro,esthermascaro,,0,3,1,4,0,816,3,1,4
mhortet,mhortet,,0,0,0,0,0,0,0,0,0
Carlos_MarG,Carlos_MarG,,0,0,0,0,0,0,0,0,0
marabales,marabales,,15,0,1,1,0,1839,0,1,1
Emma10801,Emma10801,,0,0,0,0,0,0,0,0,0
IZERTIS,IZERTIS,,8,2,0,2,0,1840,2,0,2
maxezek1,maxezek1,,3,0,2,2,0,1841,0,2,2
PolExt,PolExt,,0,0,0,0,0,0,0,0,0
aroa8barcelona,aroa8barcelona,,11,0,2,2,0,1842,0,2,2
rogermira_,rogermira_,,0,0,0,0,0,0,0,0,0
eduestevezg,eduestevezg,,0,0,0,0,0,0,0,0,0
CarlaUso,CarlaUso,,0,0,0,0,0,0,0,0,0
fenin_es,fenin_es,,11,0,3,3,0,1843,0,3,3
pcmMadrid,pcmMadrid,,2,0,3,3,0,1844,0,3,3
JesusGallent,JesusGallent,,0,0,0,0,0,0,0,0,0
emitiendo,emitiendo,,1,0,3,3,0,1845,0,3,3
vanessagalvan75,vanessagalvan75,,0,0,0,0,0,0,0,0,0
_jcgallardo,_jcgallardo,,0,0,0,0,0,0,0,0,0
CarmenPr81,CarmenPr81,,0,0,0,0,0,0,0,0,0
guadalinelburgo,guadalinelburgo,,0,0,0,0,0,0,0,0,0
adomingo,adomingo,,9,0,2,2,0,1847,0,2,2
TheLuxonomist,TheLuxonomist,,9,1,2,3,0,1848,1,2,3
MenudasEmpresas,MenudasEmpresas,,9,1,1,2,0,1338,1,1,2
caniferus,caniferus,,1,1,0,1,0,1248,1,0,1
saalgGeomech,saalgGeomech,,0,0,0,0,0,0,0,0,0
ONTSI,ONTSI,,0,0,0,0,0,0,0,0,0
erojotorrecilla,erojotorrecilla,,0,0,0,0,0,0,0,0,0
Club_Excelencia,Club_Excelencia,,0,0,0,0,0,0,0,0,0
IDEAJunta,IDEAJunta,,16,0,3,3,0,1849,0,3,3
Musa6661646866,Musa6661646866,,0,0,0,0,0,0,0,0,0
pcandalucia,pcandalucia,,0,0,0,0,0,0,0,0,0
CsMengibar,CsMengibar,,0,0,0,0,0,0,0,0,0
mlasagna,mlasagna,,1,5,0,5,0,519,5,0,5
ChambisRueda,ChambisRueda,,0,0,0,0,0,0,0,0,0
virginia_aragon,virginia_aragon,,0,0,0,0,0,0,0,0,0
educacion_psoeM,educacion_psoeM,,0,0,0,0,0,0,0,0,0
Instituto25M,Instituto25M,,6,10,0,10,0,770,10,0,10
AISAcentejo,AISAcentejo,,0,0,0,0,0,0,0,0,0
eoteromuras,eoteromuras,,0,0,0,0,0,0,0,0,0
PCI_Marketing,PCI_Marketing,,0,0,0,0,0,0,0,0,0
marramirez,marramirez,,0,0,0,0,0,0,0,0,0
EspacioFTef,EspacioFTef,,4,11,4,15,0,178,11,4,15
sonafpro,sonafpro,,0,0,0,0,0,0,0,0,0
redaccionmedica,redaccionmedica,,11,6,0,6,0,662,6,0,6
Cyax_D,Cyax_D,,0,0,0,0,0,0,0,0,0
Marta_M_R,Marta_M_R,,0,0,0,0,0,0,0,0,0
FundGabeiras,FundGabeiras,,0,0,0,0,0,0,0,0,0
crai_bima,crai_bima,,0,0,0,0,0,0,0,0,0
cmotoso,cmotoso,,0,0,0,0,0,0,0,0,0
MacarenaUja,MacarenaUja,,0,0,0,0,0,0,0,0,0
jhierroalvarez,jhierroalvarez,,10,1,0,1,0,1850,1,0,1
TeldatCorp,TeldatCorp,,13,0,1,1,0,1851,0,1,1
FundacionCanal,FundacionCanal,,4,0,1,1,0,1852,0,1,1
justiciagob,justiciagob,,13,3,0,3,0,798,3,0,3
perbea123,perbea123,,9,3,1,4,0,318,3,1,4
nachofundacion,nachofundacion,,0,0,0,0,0,0,0,0,0
Moli_Higuerense,Moli_Higuerense,,0,0,0,0,0,0,0,0,0
mloriz,mloriz,,0,0,0,0,0,0,0,0,0
carlostabernero,carlostabernero,,0,0,0,0,0,0,0,0,0
arq_avillalobos,arq_avillalobos,,0,0,0,0,0,0,0,0,0
AmigosAHN,AmigosAHN,,0,0,0,0,0,0,0,0,0
AncesSpain,AncesSpain,,8,2,3,5,0,868,2,3,5
Fomare,Fomare,,0,0,0,0,0,0,0,0,0
sllopisortega,sllopisortega,,0,0,0,0,0,0,0,0,0
Sandra_colom,Sandra_colom,,0,0,0,0,0,0,0,0,0
TirodeGraciah,TirodeGraciah,,6,1,0,1,0,1853,1,0,1
EXPOBIOMASA,EXPOBIOMASA,,8,1,2,3,0,1854,1,2,3
juliaalvarey,juliaalvarey,,0,0,0,0,0,0,0,0,0
TECNOCECO_CSIC,TECNOCECO_CSIC,,0,0,0,0,0,0,0,0,0
EventosenPlural,EventosenPlural,,3,0,2,2,0,1855,0,2,2
mariggph,mariggph,,0,0,0,0,0,0,0,0,0
albericagr,albericagr,,0,0,2,2,0,1857,0,2,2
Tomaslaen,Tomaslaen,,0,0,0,0,0,0,0,0,0
omiguel,omiguel,,0,0,0,0,0,0,0,0,0
FaniFR0,FaniFR0,,3,3,0,3,0,554,3,0,3
DeiviGrx,DeiviGrx,,0,0,0,0,0,0,0,0,0
LoLo_Zulueta,LoLo_Zulueta,,0,0,0,0,0,0,0,0,0
brta_eus,brta_eus,,0,1,0,1,0,1858,1,0,1
hubaparejadores,hubaparejadores,,16,0,1,1,0,1859,0,1,1
rubiq,rubiq,,0,0,0,0,0,0,0,0,0
Cs_Bailen,Cs_Bailen,,0,0,0,0,0,0,0,0,0
OffOn_Com,OffOn_Com,,0,0,3,3,0,1860,0,3,3
jud_agueroruiz,jud_agueroruiz,,0,0,0,0,0,0,0,0,0
jesusgverdugo,jesusgverdugo,,0,0,0,0,0,0,0,0,0
AlcobendasHub,AlcobendasHub,,9,1,0,1,0,345,1,0,1
Quique_conQ,Quique_conQ,,0,0,0,0,0,0,0,0,0
jltosco,jltosco,,6,0,2,2,0,1861,0,2,2
firrisflaiflas,firrisflaiflas,,6,0,2,2,0,1862,0,2,2
UPM_Press,UPM_Press,,0,0,0,0,0,0,0,0,0
martabc__,martabc__,,0,0,0,0,0,0,0,0,0
robert_gual,robert_gual,,0,0,0,0,0,0,0,0,0
AuditsACM,AuditsACM,,0,0,0,0,0,0,0,0,0
eva_zamora_,eva_zamora_,,0,0,0,0,0,0,0,0,0
marcos0bed,marcos0bed,,0,0,0,0,0,0,0,0,0
idepasturias,idepasturias,,8,11,4,15,0,19,11,4,15
renee_erizo,renee_erizo,,0,0,0,0,0,0,0,0,0
PedroAMuro,PedroAMuro,,0,0,0,0,0,0,0,0,0
JMPM99271490,JMPM99271490,,5,0,2,2,0,1863,0,2,2
EvolucionSUGT,EvolucionSUGT,,13,0,2,2,0,1864,0,2,2
ephos_school,ephos_school,,11,0,2,2,0,1867,0,2,2
Soypaocast,Soypaocast,,9,0,1,1,0,1868,0,1,1
BancoDeEspana,BancoDeEspana,,5,1,0,1,0,1869,1,0,1
Female__Voices,Female__Voices,,9,0,4,4,0,1870,0,4,4
SilviaSaavedraI,SilviaSaavedraI,,4,22,0,22,0,91,22,0,22
samuelgil,samuelgil,,4,0,2,2,0,1872,0,2,2
JOSH30357,JOSH30357,,0,0,0,0,0,0,0,0,0
immuneinstitute,immuneinstitute,,2,0,1,1,0,1873,0,1,1
EcoEFC,EcoEFC,,13,2,0,2,0,1521,2,0,2
AdvanFactories,AdvanFactories,,9,6,4,10,0,193,6,4,10
Fatima_SLlanes,Fatima_SLlanes,,0,0,0,0,0,0,0,0,0
papapitufo74,papapitufo74,,0,0,0,0,0,0,0,0,0
tknika,tknika,,8,5,1,6,0,517,5,1,6
MejorasE,MejorasE,,0,0,0,0,0,0,0,0,0
navarroquilis1,navarroquilis1,,0,0,0,0,0,0,0,0,0
AseBio,AseBio,,9,2,2,4,0,1200,2,2,4
_Istrad,_Istrad,,0,0,0,0,0,0,0,0,0
paseos_en_globo,paseos_en_globo,,0,0,0,0,0,0,0,0,0
aylaka2001,aylaka2001,,6,1,1,2,0,1093,1,1,2
Spain_Luis_Il,Spain_Luis_Il,,11,1,0,1,0,1874,1,0,1
Jose47655558,Jose47655558,,0,0,0,0,0,0,0,0,0
Carlos_A_Saiz,Carlos_A_Saiz,,9,1,0,1,0,1875,1,0,1
carmeen2000,carmeen2000,,0,0,0,0,0,0,0,0,0
Unayta,Unayta,,6,1,0,1,0,1578,1,0,1
CarbonellPepe,CarbonellPepe,,0,0,0,0,0,0,0,0,0
SETAPHT,SETAPHT,,0,0,0,0,0,0,0,0,0
Cristobal1966,Cristobal1966,,0,0,0,0,0,0,0,0,0
beg_online,beg_online,,7,3,0,3,0,322,3,0,3
uvigo,uvigo,,10,0,2,2,0,1877,0,2,2
pirovidal,pirovidal,,0,0,0,0,0,0,0,0,0
PalomoresGerman,PalomoresGerman,,0,0,0,0,0,0,0,0,0
vierabreil,vierabreil,,0,0,0,0,0,0,0,0,0
RobertoRojasG,RobertoRojasG,,0,0,0,0,0,0,0,0,0
USOAndalucia,USOAndalucia,,0,0,0,0,0,0,0,0,0
fermax_spain,fermax_spain,,10,1,0,1,0,1878,1,0,1
Tabarniaenserio,Tabarniaenserio,,11,0,2,2,0,1879,0,2,2
CharosanabogG,CharosanabogG,,6,0,2,2,0,1880,0,2,2
FEVAL_,FEVAL_,,0,0,0,0,0,0,0,0,0
jdc_jesu,jdc_jesu,,0,0,0,0,0,0,0,0,0
CGCasarabonela,CGCasarabonela,,16,0,1,1,0,1881,0,1,1
Antonio_Reolid,Antonio_Reolid,,0,0,0,0,0,0,0,0,0
silviav93752635,silviav93752635,,0,0,0,0,0,0,0,0,0
AnaIvarsParcero,AnaIvarsParcero,,9,1,8,9,0,783,1,8,9
mercadoherrero1,mercadoherrero1,,0,0,0,0,0,0,0,0,0
BoliBolita1978,BoliBolita1978,,0,0,0,0,0,0,0,0,0
Prunell_Talent,Prunell_Talent,,9,0,1,1,0,1882,0,1,1
OlidTomi,OlidTomi,,0,0,0,0,0,0,0,0,0
CsRegionMurcia,CsRegionMurcia,,4,0,2,2,0,1883,0,2,2
JuanEliass6,JuanEliass6,,0,0,0,0,0,0,0,0,0
EstrellaFreire,EstrellaFreire,,13,3,2,5,0,215,3,2,5
Cuerva,Cuerva,,1,0,4,4,0,1884,0,4,4
WolfsKarin,WolfsKarin,,0,0,0,0,0,0,0,0,0
SEtelecoGob,SEtelecoGob,,13,4,1,5,0,486,4,1,5
Lionwoman95,Lionwoman95,,11,0,1,1,0,1885,0,1,1
avisponrojo3,avisponrojo3,,0,0,0,0,0,0,0,0,0
Inese_seguros,Inese_seguros,,14,2,9,11,0,936,2,9,11
mateorouco,mateorouco,,0,0,0,0,0,0,0,0,0
SiscocanGrupo,SiscocanGrupo,,0,0,0,0,0,0,0,0,0
best_digital_2,best_digital_2,,13,4,3,7,0,215,4,3,7
palomo_estrada,palomo_estrada,,0,0,0,0,0,0,0,0,0
Ferhg75,Ferhg75,,0,0,0,0,0,0,0,0,0
SEUR,SEUR,,11,3,0,3,0,415,3,0,3
IfapaOlivar,IfapaOlivar,,16,1,0,1,0,672,1,0,1
cmmalagafair,cmmalagafair,,4,2,0,2,0,286,2,0,2
FerFuertesCs,FerFuertesCs,,0,0,0,0,0,0,0,0,0
EmpresayFuturo,EmpresayFuturo,,1,0,5,5,0,1886,0,5,5
frajopehe,frajopehe,,0,0,0,0,0,0,0,0,0
playgoxp,playgoxp,,0,0,0,0,0,0,0,0,0
SiroRamiroNieto,SiroRamiroNieto,,13,0,2,2,0,1888,0,2,2
CamaradeMadrid,CamaradeMadrid,,0,0,0,0,0,0,0,0,0
BenjaminLuengo,BenjaminLuengo,,0,0,0,0,0,0,0,0,0
Aacasta1,Aacasta1,,0,0,0,0,0,0,0,0,0
laaab_es,laaab_es,,3,1,0,1,0,970,1,0,1
antoniopanda09,antoniopanda09,,16,0,3,3,0,1889,0,3,3
Paloma_ppsg,Paloma_ppsg,,3,0,3,3,0,1890,0,3,3
tracasa,tracasa,,0,0,0,0,0,0,0,0,0
Carmen10P,Carmen10P,,6,1,0,1,0,1891,1,0,1
jorgevillar,jorgevillar,,16,2,1,3,0,631,2,1,3
mromero_ceg,mromero_ceg,,11,1,0,1,0,600,1,0,1
ccantarero21,ccantarero21,,0,0,0,0,0,0,0,0,0
LEXblogger_,LEXblogger_,,0,0,0,0,0,0,0,0,0
DesayunoFachas,DesayunoFachas,,0,0,0,0,0,0,0,0,0
mingorance76,mingorance76,,0,0,0,0,0,0,0,0,0
PiaPrat,PiaPrat,,0,0,0,0,0,0,0,0,0
Deri255,Deri255,,0,0,0,0,0,0,0,0,0
borjaseob,borjaseob,,13,0,2,2,0,1892,0,2,2
Nicolas_SuarezR,Nicolas_SuarezR,,0,0,2,2,0,1893,0,2,2
HidalgoDePucela,HidalgoDePucela,,0,0,0,0,0,0,0,0,0
ElCierreDigital,ElCierreDigital,,6,1,0,1,0,809,1,0,1
nenork,nenork,,0,0,1,1,0,1894,0,1,1
CGSantisteban,CGSantisteban,,0,0,0,0,0,0,0,0,0
_FJSS_,_FJSS_,,0,0,0,0,0,0,0,0,0
SCTAsturias,SCTAsturias,,8,5,2,7,0,19,5,2,7
soyjonavelez,soyjonavelez,,9,2,0,2,0,357,2,0,2
antoniomonjef,antoniomonjef,,0,0,0,0,0,0,0,0,0
SmartCompanyES,SmartCompanyES,,16,0,3,3,0,1895,0,3,3
SomosSacyr,SomosSacyr,,9,1,0,1,0,906,1,0,1
littleforegner,littleforegner,,0,0,0,0,0,0,0,0,0
ClarkeJonathan9,ClarkeJonathan9,,9,1,1,2,0,1530,1,1,2
FESPUGTENSINO,FESPUGTENSINO,,0,0,0,0,0,0,0,0,0
elcultural,elcultural,,1,2,0,2,0,666,2,0,2
Nanoleo68,Nanoleo68,,0,0,0,0,0,0,0,0,0
RemeOrrantia,RemeOrrantia,,11,0,1,1,0,1897,0,1,1
_macalderon,_macalderon,,0,0,0,0,0,0,0,0,0
JosAntoPe306393,JosAntoPe306393,,6,0,4,4,0,1898,0,4,4
PepeMartinV,PepeMartinV,,13,0,2,2,0,1899,0,2,2
PODEMOS,PODEMOS,,6,13,4,17,0,772,13,4,17
Pos_apocaliptis,Pos_apocaliptis,,0,0,0,0,0,0,0,0,0
MeronoPaqui,MeronoPaqui,,0,0,0,0,0,0,0,0,0
GmezGlm,GmezGlm,,0,0,0,0,0,0,0,0,0
cotocontigo,cotocontigo,,0,0,0,0,0,0,0,0,0
ETSIDI_UPM,ETSIDI_UPM,,2,3,3,6,0,83,3,3,6
Grupo_init,Grupo_init,,10,4,1,5,0,727,4,1,5
jmglastra,jmglastra,,0,0,0,0,0,0,0,0,0
SoyCrisa,SoyCrisa,,0,0,0,0,0,0,0,0,0
orange_esRSC,orange_esRSC,,13,1,0,1,0,487,1,0,1
enisa,enisa,,10,4,13,17,0,156,4,13,17
abraxas151,abraxas151,,0,0,0,0,0,0,0,0,0
CGLentegi,CGLentegi,,0,0,0,0,0,0,0,0,0
RecklessinSnow,RecklessinSnow,,0,0,0,0,0,0,0,0,0
RemedioBlanco,RemedioBlanco,,0,0,0,0,0,0,0,0,0
Raulitor,Raulitor,,0,0,0,0,0,0,0,0,0
CircularProject,CircularProject,,0,0,0,0,0,0,0,0,0
Alba_AlbaCR,Alba_AlbaCR,,0,0,0,0,0,0,0,0,0
juandiegopolo,juandiegopolo,,0,0,0,0,0,0,0,0,0
JosLuisMP,JosLuisMP,,0,0,0,0,0,0,0,0,0
rubennm98,rubennm98,,0,0,0,0,0,0,0,0,0
ValleValdeon,ValleValdeon,,0,0,0,0,0,0,0,0,0
Tecnifood,Tecnifood,,0,0,0,0,0,0,0,0,0
LuzGCajete,LuzGCajete,,0,0,0,0,0,0,0,0,0
JessExposito3,JessExposito3,,11,0,2,2,0,1900,0,2,2
chirrisurf,chirrisurf,,6,0,2,2,0,1901,0,2,2
Danivk_TLM,Danivk_TLM,,0,0,0,0,0,0,0,0,0
ElenaPintor,ElenaPintor,,0,0,0,0,0,0,0,0,0
Milaein_Art,Milaein_Art,,6,1,0,1,0,314,1,0,1
sanfonfa,sanfonfa,,0,0,0,0,0,0,0,0,0
Aeps_Sevilla,Aeps_Sevilla,,4,5,1,6,0,891,5,1,6
economiadehoyes,economiadehoyes,,0,2,0,2,0,120,2,0,2
javimajadas,javimajadas,,0,0,0,0,0,0,0,0,0
Kikole027,Kikole027,,9,0,2,2,0,1902,0,2,2
PontevedraViva,PontevedraViva,,13,0,1,1,0,1903,0,1,1
pove22,pove22,,1,0,3,3,0,1904,0,3,3
MonicaA69467327,MonicaA69467327,,3,0,3,3,0,1906,0,3,3
EuropeDirectCC,EuropeDirectCC,,16,1,2,3,0,630,1,2,3
asefma_es,asefma_es,,11,5,7,12,0,417,5,7,12
FJAB01,FJAB01,,0,0,0,0,0,0,0,0,0
GuilleCT1987,GuilleCT1987,,6,0,2,2,0,1907,0,2,2
durolandia,durolandia,,0,0,0,0,0,0,0,0,0
corallarrosa,corallarrosa,,0,0,0,0,0,0,0,0,0
cmriveroCs,cmriveroCs,,0,0,0,0,0,0,0,0,0
jesuspirga,jesuspirga,,0,0,0,0,0,0,0,0,0
alonsay,alonsay,,0,0,0,0,0,0,0,0,0
albamaldo94,albamaldo94,,0,0,0,0,0,0,0,0,0
BolsosMonaies,BolsosMonaies,,7,0,2,2,0,1908,0,2,2
muymedico,muymedico,,3,4,0,4,0,555,4,0,4
ItayaCabreraLo,ItayaCabreraLo,,13,0,4,4,0,1909,0,4,4
carinaszpilka,carinaszpilka,,3,1,1,2,0,793,1,1,2
012Gobcan,012Gobcan,,0,2,0,2,0,335,2,0,2
tomascarralero,tomascarralero,,12,0,2,2,0,1910,0,2,2
EventosUE,EventosUE,,10,2,0,2,0,1068,2,0,2
TITONET,TITONET,,10,2,1,3,0,1137,2,1,3
ADIEX_Albacete,ADIEX_Albacete,,0,0,0,0,0,0,0,0,0
diaz_apodaca,diaz_apodaca,,0,0,0,0,0,0,0,0,0
ComemePokemon,ComemePokemon,,0,0,0,0,0,0,0,0,0
aceites_banon,aceites_banon,,0,0,0,0,0,0,0,0,0
SYLLVYA,SYLLVYA,,0,0,1,1,0,1911,0,1,1
CharoVela,CharoVela,,9,0,2,2,0,1912,0,2,2
MagneticoVital,MagneticoVital,,9,0,2,2,0,1913,0,2,2
agrosevilla_,agrosevilla_,,0,0,0,0,0,0,0,0,0
GeroaBaiIrunea,GeroaBaiIrunea,,0,0,0,0,0,0,0,0,0
IreneRuizPozo,IreneRuizPozo,,0,0,0,0,0,0,0,0,0
VeiglerBS,VeiglerBS,,0,0,0,0,0,0,0,0,0
minasenergiaupm,minasenergiaupm,,0,0,0,0,0,0,0,0,0
VidalesVega,VidalesVega,,13,0,2,2,0,1914,0,2,2
AMatRom,AMatRom,,0,0,0,0,0,0,0,0,0
ENCAMINA,ENCAMINA,,8,1,0,1,0,1915,1,0,1
InnovaEducAr,InnovaEducAr,,9,0,1,1,0,1916,0,1,1
rdp_periodistas,rdp_periodistas,,0,0,0,0,0,0,0,0,0
jlazaro,jlazaro,,6,0,2,2,0,1917,0,2,2
sandopen,sandopen,,0,0,0,0,0,0,0,0,0
javierlorentem,javierlorentem,,0,0,0,0,0,0,0,0,0
RebelStreaming,RebelStreaming,,6,0,2,2,0,1918,0,2,2
localret,localret,,0,0,0,0,0,0,0,0,0
UGT_Granada,UGT_Granada,,0,0,0,0,0,0,0,0,0
IZETA96006747,IZETA96006747,,0,0,0,0,0,0,0,0,0
RamonReyesAECC,RamonReyesAECC,,0,0,0,0,0,0,0,0,0
ProfesionalesH,ProfesionalesH,,0,0,0,0,0,0,0,0,0
jay_of_christ,jay_of_christ,,0,0,0,0,0,0,0,0,0
inituji,inituji,,0,0,0,0,0,0,0,0,0
CarolAlvarezMB,CarolAlvarezMB,,8,0,2,2,0,1920,0,2,2
espanacreativa,espanacreativa,,1,3,1,4,0,552,3,1,4
Afarchi26ACPMN,Afarchi26ACPMN,,0,0,0,0,0,0,0,0,0
Sin_N0mbre_,Sin_N0mbre_,,0,0,0,0,0,0,0,0,0
CubaUam,CubaUam,,0,0,0,0,0,0,0,0,0
_mtnieto,_mtnieto,,0,0,0,0,0,0,0,0,0
StemTalentGirl,StemTalentGirl,,1,1,0,1,0,1489,1,0,1
diego952672768,diego952672768,,0,0,0,0,0,0,0,0,0
PetrifyingW,PetrifyingW,,0,0,0,0,0,0,0,0,0
MurimarSeguros,MurimarSeguros,,9,1,0,1,0,1921,1,0,1
DorschAlberto,DorschAlberto,,4,0,2,2,0,1923,0,2,2
BIOVAL_es,BIOVAL_es,,8,0,2,2,0,1924,0,2,2
muchamerche,muchamerche,,0,0,0,0,0,0,0,0,0
DGobAndalucia,DGobAndalucia,,0,0,0,0,0,0,0,0,0
APCE_Congresos,APCE_Congresos,,10,0,2,2,0,1925,0,2,2
tagod93,tagod93,,0,0,0,0,0,0,0,0,0
veronicapascboe,veronicapascboe,,1,5,1,6,0,873,5,1,6
UC_Cristina,UC_Cristina,,0,0,0,0,0,0,0,0,0
informaticaupm,informaticaupm,,0,0,0,0,0,0,0,0,0
RO_BOTICA_,RO_BOTICA_,,0,0,0,0,0,0,0,0,0
joan_bordas,joan_bordas,,3,0,2,2,0,1926,0,2,2
ColegioITOP,ColegioITOP,,9,1,0,1,0,838,1,0,1
JuliaGracia79,JuliaGracia79,,0,0,0,0,0,0,0,0,0
us_ftf,us_ftf,,0,0,0,0,0,0,0,0,0
DES_show,DES_show,,9,3,25,28,0,206,3,25,28
FCEET_UAH,FCEET_UAH,,0,0,0,0,0,0,0,0,0
hstoitchkov,hstoitchkov,,0,0,0,0,0,0,0,0,0
GlezSuero,GlezSuero,,0,0,0,0,0,0,0,0,0
JuanPina,JuanPina,,0,0,0,0,0,0,0,0,0
merkur1989,merkur1989,,16,0,1,1,0,1927,0,1,1
RufinoSelva,RufinoSelva,,10,0,5,5,0,1929,0,5,5
MomofoneOMV,MomofoneOMV,,0,0,0,0,0,0,0,0,0
PhilipsSpain,PhilipsSpain,,10,2,0,2,0,211,2,0,2
rmairal,rmairal,,3,2,0,2,0,593,2,0,2
GfK_Spain,GfK_Spain,,0,0,0,0,0,0,0,0,0
emiliolaral,emiliolaral,,0,0,0,0,0,0,0,0,0
cspesquero,cspesquero,,0,0,0,0,0,0,0,0,0
MariaGa91000049,MariaGa91000049,,0,0,0,0,0,0,0,0,0
educadorpedro,educadorpedro,,0,0,0,0,0,0,0,0,0
LaRiojaEuropa,LaRiojaEuropa,,0,0,2,2,0,1930,0,2,2
AyudastodEspana,AyudastodEspana,,0,0,0,0,0,0,0,0,0
Javier_Buhigas,Javier_Buhigas,,0,0,0,0,0,0,0,0,0
Compromiso_Empr,Compromiso_Empr,,3,2,0,2,0,1554,2,0,2
JenniferMA_AF,JenniferMA_AF,,0,0,0,0,0,0,0,0,0
tarressolar,tarressolar,,0,0,0,0,0,0,0,0,0
Gomarper,Gomarper,,0,0,0,0,0,0,0,0,0
soywebmaster,soywebmaster,,9,0,3,3,0,1931,0,3,3
mundodesofia54,mundodesofia54,,0,0,0,0,0,0,0,0,0
CLSaavedra1,CLSaavedra1,,11,0,2,2,0,1932,0,2,2
RuizdeDiego3000,RuizdeDiego3000,,13,0,2,2,0,1933,0,2,2
DianaOrtegaG,DianaOrtegaG,,0,0,0,0,0,0,0,0,0
Fersanz25,Fersanz25,,0,0,0,0,0,0,0,0,0
Robert_Z87,Robert_Z87,,0,0,0,0,0,0,0,0,0
clubdecreativos,clubdecreativos,,9,3,1,4,0,1345,3,1,4
tindayafv11,tindayafv11,,0,0,0,0,0,0,0,0,0
NuriaMintegui,NuriaMintegui,,0,0,0,0,0,0,0,0,0
aigueshorta,aigueshorta,,10,1,0,1,0,1194,1,0,1
Recuenco,Recuenco,,10,2,3,5,0,394,2,3,5
CiscoPorta,CiscoPorta,,14,2,0,2,0,269,2,0,2
LightyearMiss,LightyearMiss,,4,0,3,3,0,1935,0,3,3
smiqueltgn,smiqueltgn,,0,0,0,0,0,0,0,0,0
monsefantuna,monsefantuna,,0,0,0,0,0,0,0,0,0
RAGAR742,RAGAR742,,0,0,0,0,0,0,0,0,0
RimanimeRibas,RimanimeRibas,,0,0,0,0,0,0,0,0,0
Bachacoss,Bachacoss,,0,0,0,0,0,0,0,0,0
gonalvmar,gonalvmar,,0,0,0,0,0,0,0,0,0
juanolula,juanolula,,14,0,1,1,0,1936,0,1,1
alfurio77,alfurio77,,0,0,0,0,0,0,0,0,0
ObsLaRabida,ObsLaRabida,,0,0,0,0,0,0,0,0,0
MariaHD1981,MariaHD1981,,0,0,0,0,0,0,0,0,0
Animsa,Animsa,,10,1,2,3,0,111,1,2,3
frdelatorre,frdelatorre,,5,1,0,1,0,1937,1,0,1
juliancanocmt,juliancanocmt,,0,0,0,0,0,0,0,0,0
Jorge_Candals,Jorge_Candals,,0,0,0,0,0,0,0,0,0
tav_coco,tav_coco,,0,0,0,0,0,0,0,0,0
JaimeZubero,JaimeZubero,,0,0,0,0,0,0,0,0,0
MariaLFV,MariaLFV,,6,0,2,2,0,1938,0,2,2
MiguelAG_ITDM,MiguelAG_ITDM,,14,1,0,1,0,139,1,0,1
InesArrimadas,InesArrimadas,,4,6,0,6,0,431,6,0,6
radioalicante,radioalicante,,10,1,0,1,0,1928,1,0,1
FUEmpresacat,FUEmpresacat,,9,0,2,2,0,1939,0,2,2
oscarlozanosan1,oscarlozanosan1,,0,0,0,0,0,0,0,0,0
